Year,Country,CountryCode,ParentCountry,ParentCountryCode,Sex,SexCode,AgeGroup,AgeGroupCode,SuicideRate
2019,Equatorial Guinea,GNQ,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,30.07
2019,Ghana,GHA,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,30.07
2019,St. Lucia,LCA,Americas,AMR,Both sexes,BTSX,85+ years,YEARS85PLUS,30.1
2019,Bahrain,BHR,Eastern Mediterranean,EMR,Both sexes,BTSX,85+ years,YEARS85PLUS,30.11
2019,Gambia,GMB,Africa,AFR,Male,MLE,55-64 years,YEARS55-64,30.15
2019,Madagascar,MDG,Africa,AFR,Male,MLE,55-64 years,YEARS55-64,30.15
2019,Malta,MLT,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,30.18
2019,Belgium,BEL,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,30.24
2019,Belarus,BLR,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,30.26
2019,Finland,FIN,Europe,EUR,Male,MLE,75-84 years,YEARS75-84,30.26
2019,Sierra Leone,SLE,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,30.26
2019,Congo Republic,COG,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,30.27
2019,Switzerland,CHE,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,30.29
2019,Ukraine,UKR,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,30.32
2019,Serbia,SRB,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,30.34
2019,Chad,TCD,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,30.4
2019,Solomon Islands,SLB,Western Pacific,WPR,Male,MLE,45-54 years,YEARS45-54,30.4
2019,Mongolia,MNG,Western Pacific,WPR,Male,MLE,15-24 years,YEARS15-24,30.46
2019,Central African Republic,CAF,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,30.48
2019,Sao Tome and Principe,STP,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,30.49
2019,Ethiopia,ETH,Africa,AFR,Male,MLE,55-64 years,YEARS55-64,30.51
2019,Spain,ESP,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,30.53
2019,Vietnam,VNM,Western Pacific,WPR,Male,MLE,85+ years,YEARS85PLUS,30.58
2019,Hungary,HUN,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,30.59
2019,Ukraine,UKR,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,30.59
2019,Botswana,BWA,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,30.61
2019,Ukraine,UKR,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,30.61
2019,Belize,BLZ,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,30.62
2019,China,CHN,Western Pacific,WPR,Female,FMLE,75-84 years,YEARS75-84,30.63
2019,Japan,JPN,Western Pacific,WPR,Male,MLE,75-84 years,YEARS75-84,30.66
2019,Chile,CHL,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,30.72
2019,Austria,AUT,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,30.75
2019,Belarus,BLR,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,30.86
2019,Lithuania,LTU,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,30.88
2019,Switzerland,CHE,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,30.96
2019,DR Congo,COD,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,308.7
2019,Chad,TCD,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,308.8
2019,Solomon Islands,SLB,Western Pacific,WPR,Both sexes,BTSX,25-34 years,YEARS25-34,31.02
2019,Vanuatu,VUT,Western Pacific,WPR,Male,MLE,55-64 years,YEARS55-64,31.02
2019,Argentina,ARG,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,31.04
2019,France,FRA,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,31.05
2019,Nepal,NPL,South-East Asia,SEAR,Male,MLE,65-74 years,YEARS65-74,31.06
2019,Yemen,YEM,Eastern Mediterranean,EMR,Male,MLE,85+ years,YEARS85PLUS,31.12
2019,Rwanda,RWA,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,31.22
2019,Belarus,BLR,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,31.28
2019,Guinea-Bissau,GNB,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,31.28
2019,Kazakhstan,KAZ,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,31.28
2019,Gabon,GAB,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,31.29
2019,Namibia,NAM,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,31.36
2019,Chad,TCD,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,31.38
2019,Vanuatu,VUT,Western Pacific,WPR,Both sexes,BTSX,15-24 years,YEARS15-24,31.4
2019,Eritrea,ERI,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,31.45
2019,Russia,RUS,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,31.45
2019,Togo,TGO,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,31.53
2019,Tanzania,TZA,Africa,AFR,Both sexes,BTSX,65-74 years,YEARS65-74,31.53
2019,Chad,TCD,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,31.54
2019,France,FRA,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,31.54
2019,Tonga,TON,Western Pacific,WPR,Male,MLE,85+ years,YEARS85PLUS,31.55
2019,Iceland,ISL,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,31.63
2019,Mozambique,MOZ,Africa,AFR,Male,MLE,25-34 years,YEARS25-34,31.73
2019,Benin,BEN,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,31.77
2019,Turkmenistan,TKM,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,31.78
2019,DR Congo,COD,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,31.82
2019,United States,USA,Americas,AMR,Male,MLE,55-64 years,YEARS55-64,31.82
2019,Denmark,DNK,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,31.83
2019,Rwanda,RWA,Africa,AFR,Male,MLE,55-64 years,YEARS55-64,31.83
2019,Portugal,PRT,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,31.84
2019,Benin,BEN,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,31.93
2019,Czech Republic,CZE,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,31.97
2019,Mali,MLI,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,31.97
2019,Lithuania,LTU,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,32.03
2019,Macedonia,MKD,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,32.05
2019,Moldova,MDA,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,32.09
2019,Angola,AGO,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,32.1
2019,North Korea,PRK,South-East Asia,SEAR,Male,MLE,65-74 years,YEARS65-74,32.15
2019,Singapore,SGP,Western Pacific,WPR,Both sexes,BTSX,85+ years,YEARS85PLUS,32.18
2019,Senegal,SEN,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,32.19
2019,Belgium,BEL,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,32.21
2019,Poland,POL,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,32.22
2019,Thailand,THA,South-East Asia,SEAR,Male,MLE,85+ years,YEARS85PLUS,32.27
2019,Sierra Leone,SLE,Africa,AFR,Male,MLE,55-64 years,YEARS55-64,32.28
2019,Zimbabwe,ZWE,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,32.34
2019,Switzerland,CHE,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,32.36
2019,Slovakia,SVK,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,32.38
2019,Sri Lanka,LKA,South-East Asia,SEAR,Both sexes,BTSX,65-74 years,YEARS65-74,32.42
2019,Burundi,BDI,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,32.5
2019,Bosnia and Herzegovina,BIH,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,32.53
2019,Croatia,HRV,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,32.54
2019,Haiti,HTI,Americas,AMR,Male,MLE,65-74 years,YEARS65-74,32.6
2019,Vietnam,VNM,Western Pacific,WPR,Male,MLE,65-74 years,YEARS65-74,32.61
2019,Solomon Islands,SLB,Western Pacific,WPR,Male,MLE,75-84 years,YEARS75-84,32.67
2019,Brazil,BRA,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,32.74
2019,DR Congo,COD,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,32.74
2019,Djibouti,DJI,Eastern Mediterranean,EMR,Male,MLE,55-64 years,YEARS55-64,32.77
2019,Moldova,MDA,Europe,EUR,Male,MLE,75-84 years,YEARS75-84,32.79
2019,Finland,FIN,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,32.86
2019,Cambodia,KHM,Western Pacific,WPR,Male,MLE,85+ years,YEARS85PLUS,32.88
2019,Guyana,GUY,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,329.7
2019,Austria,AUT,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,33.0
2019,Djibouti,DJI,Eastern Mediterranean,EMR,Female,FMLE,75-84 years,YEARS75-84,33.05
2019,Eswatini,SWZ,Africa,AFR,Male,MLE,15-24 years,YEARS15-24,33.07
2019,Estonia,EST,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,33.09
2019,Bhutan,BTN,South-East Asia,SEAR,Male,MLE,75-84 years,YEARS75-84,33.12
2019,Rwanda,RWA,Africa,AFR,Both sexes,BTSX,65-74 years,YEARS65-74,33.23
2019,Dominican Republic,DOM,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,33.31
2019,Uruguay,URY,Americas,AMR,Male,MLE,15-24 years,YEARS15-24,33.37
2019,Madagascar,MDG,Africa,AFR,Both sexes,BTSX,65-74 years,YEARS65-74,33.38
2019,Namibia,NAM,Africa,AFR,Female,FMLE,85+ years,YEARS85PLUS,33.43
2019,Vanuatu,VUT,Western Pacific,WPR,Both sexes,BTSX,25-34 years,YEARS25-34,33.43
2019,Belgium,BEL,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,33.51
2019,Mongolia,MNG,Western Pacific,WPR,Both sexes,BTSX,25-34 years,YEARS25-34,33.54
2019,Armenia,ARM,Europe,EUR,Male,MLE,75-84 years,YEARS75-84,33.56
2019,Togo,TGO,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,33.56
2019,Singapore,SGP,Western Pacific,WPR,Male,MLE,75-84 years,YEARS75-84,33.64
2019,South Africa,ZAF,Africa,AFR,Male,MLE,75-84 years,YEARS75-84,33.66
2019,South Africa,ZAF,Africa,AFR,Female,FMLE,85+ years,YEARS85PLUS,33.78
2019,Timor-Leste,TLS,South-East Asia,SEAR,Both sexes,BTSX,85+ years,YEARS85PLUS,33.81
2019,Burkina Faso,BFA,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,33.92
2019,Slovakia,SVK,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,33.96
2019,Montenegro,MNE,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,33.98
2019,Nigeria,NGA,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,330.9
2019,Tanzania,TZA,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,336.7
2019,Lesotho,LSO,Africa,AFR,Both sexes,BTSX,15-24 years,YEARS15-24,34.04
2019,Vanuatu,VUT,Western Pacific,WPR,Male,MLE,65-74 years,YEARS65-74,34.05
2019,Macedonia,MKD,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,34.07
2019,Russia,RUS,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,34.08
2019,Slovakia,SVK,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,34.17
2019,Angola,AGO,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,34.24
2019,Indonesia,IDN,South-East Asia,SEAR,Male,MLE,85+ years,YEARS85PLUS,34.26
2019,Austria,AUT,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,34.32
2019,Burkina Faso,BFA,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,34.37
2019,Guyana,GUY,Americas,AMR,Female,FMLE,15-24 years,YEARS15-24,34.38
2019,Liberia,LBR,Africa,AFR,Male,MLE,65-74 years,YEARS65-74,34.38
2019,South Korea,KOR,Western Pacific,WPR,Both sexes,BTSX,45-54 years,YEARS45-54,34.4
2019,Russia,RUS,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,34.43
2019,Liberia,LBR,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,34.47
2019,Comoros,COM,Africa,AFR,Male,MLE,65-74 years,YEARS65-74,34.52
2019,Samoa,WSM,Western Pacific,WPR,Male,MLE,15-24 years,YEARS15-24,34.58
2019,Zimbabwe,ZWE,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,34.58
2019,Niger,NER,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,34.6
2019,South Korea,KOR,Western Pacific,WPR,Female,FMLE,75-84 years,YEARS75-84,34.62
2019,Slovenia,SVN,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,34.69
2019,Kazakhstan,KAZ,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,34.7
2019,South Africa,ZAF,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,34.71
2019,Guinea-Bissau,GNB,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,34.75
2019,Mozambique,MOZ,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,34.75
2019,Ethiopia,ETH,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,34.76
2019,Bolivia,BOL,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,34.79
2019,Philippines,PHL,Western Pacific,WPR,Male,MLE,85+ years,YEARS85PLUS,34.81
2019,Nepal,NPL,South-East Asia,SEAR,Male,MLE,55-64 years,YEARS55-64,34.98
2019,Angola,AGO,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,341.3
2019,Kenya,KEN,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,345.3
2019,Finland,FIN,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,35.04
2019,Denmark,DNK,Europe,EUR,Male,MLE,75-84 years,YEARS75-84,35.12
2019,Hungary,HUN,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,35.21
2019,Samoa,WSM,Western Pacific,WPR,Male,MLE,25-34 years,YEARS25-34,35.23
2019,Zambia,ZMB,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,35.29
2019,Central African Republic,CAF,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,35.32
2019,India,IND,South-East Asia,SEAR,Male,MLE,75-84 years,YEARS75-84,35.41
2019,Kuwait,KWT,Eastern Mediterranean,EMR,Male,MLE,85+ years,YEARS85PLUS,35.41
2019,Bulgaria,BGR,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,35.43
2019,Nepal,NPL,South-East Asia,SEAR,Male,MLE,75-84 years,YEARS75-84,35.43
2019,Lithuania,LTU,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,35.57
2019,Serbia,SRB,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,35.61
2019,Lithuania,LTU,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,35.64
2019,Vietnam,VNM,Western Pacific,WPR,Male,MLE,75-84 years,YEARS75-84,35.64
2019,Italy,ITA,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,35.68
2019,Somalia,SOM,Eastern Mediterranean,EMR,Female,FMLE,75-84 years,YEARS75-84,35.68
2019,Switzerland,CHE,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,35.77
2019,Kenya,KEN,Africa,AFR,Both sexes,BTSX,65-74 years,YEARS65-74,35.81
2019,Slovenia,SVN,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,35.81
2019,Mauritania,MRT,Africa,AFR,Both sexes,BTSX,75-84 years,YEARS75-84,35.85
2019,Cameroon,CMR,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,35.87
2019,Seychelles,SYC,Africa,AFR,Male,MLE,75-84 years,YEARS75-84,35.9
2019,Sierra Leone,SLE,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,35.96
2019,Lesotho,LSO,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,354.4
2019,Ghana,GHA,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,356.2
2019,Mali,MLI,Africa,AFR,Male,MLE,65-74 years,YEARS65-74,36.04
2019,Cote d'Ivoire,CIV,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,36.11
2019,Suriname,SUR,Americas,AMR,Female,FMLE,85+ years,YEARS85PLUS,36.12
2019,Belarus,BLR,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,36.15
2019,Belgium,BEL,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,36.17
2019,Poland,POL,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,36.47
2019,Slovenia,SVN,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,36.49
2019,Latvia,LVA,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,36.57
2019,Cameroon,CMR,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,36.66
2019,Haiti,HTI,Americas,AMR,Both sexes,BTSX,85+ years,YEARS85PLUS,36.66
2019,Gambia,GMB,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,36.68
2019,Guinea,GIN,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,36.7
2019,Malaysia,MYS,Western Pacific,WPR,Both sexes,BTSX,85+ years,YEARS85PLUS,36.71
2019,Georgia,GEO,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,36.75
2019,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Male,MLE,55-64 years,YEARS55-64,36.98
2019,Solomon Islands,SLB,Western Pacific,WPR,Both sexes,BTSX,85+ years,YEARS85PLUS,36.99
2019,Equatorial Guinea,GNQ,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,365.7
2019,South Korea,KOR,Western Pacific,WPR,Both sexes,BTSX,55-64 years,YEARS55-64,37.1
2019,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Male,MLE,45-54 years,YEARS45-54,37.13
2019,United States,USA,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,37.13
2019,Tajikistan,TJK,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,37.23
2019,Luxembourg,LUX,Europe,EUR,Male,MLE,75-84 years,YEARS75-84,37.25
2019,Nepal,NPL,South-East Asia,SEAR,Both sexes,BTSX,85+ years,YEARS85PLUS,37.38
2019,Belgium,BEL,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,37.42
2019,Cuba,CUB,Americas,AMR,Male,MLE,55-64 years,YEARS55-64,37.43
2019,United States,USA,Americas,AMR,Male,MLE,25-34 years,YEARS25-34,37.45
2019,Burkina Faso,BFA,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,37.55
2019,South Africa,ZAF,Africa,AFR,Male,MLE,55-64 years,YEARS55-64,37.62
2019,Bangladesh,BGD,South-East Asia,SEAR,Male,MLE,85+ years,YEARS85PLUS,37.65
2019,Uruguay,URY,Americas,AMR,Male,MLE,35-44 years,YEARS35-44,37.8
2019,Djibouti,DJI,Eastern Mediterranean,EMR,Both sexes,BTSX,65-74 years,YEARS65-74,37.83
2019,Germany,DEU,Europe,EUR,Both sexes,BTSX,85+ years,YEARS85PLUS,37.88
2019,Somalia,SOM,Eastern Mediterranean,EMR,Both sexes,BTSX,55-64 years,YEARS55-64,37.97
2019,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Female,FMLE,85+ years,YEARS85PLUS,37.99
2019,Namibia,NAM,Africa,AFR,Both sexes,BTSX,75-84 years,YEARS75-84,38.01
2019,Slovenia,SVN,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,38.03
2019,Cabo Verde,CPV,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,38.08
2019,South Korea,KOR,Western Pacific,WPR,Both sexes,BTSX,65-74 years,YEARS65-74,38.18
2019,Uruguay,URY,Americas,AMR,Male,MLE,45-54 years,YEARS45-54,38.24
2019,Croatia,HRV,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,38.28
2019,Mozambique,MOZ,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,38.34
2019,Azerbaijan,AZE,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,38.35
2019,China,CHN,Western Pacific,WPR,Both sexes,BTSX,75-84 years,YEARS75-84,38.43
2019,Kazakhstan,KAZ,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,38.43
2019,Lithuania,LTU,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,38.45
2019,Botswana,BWA,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,38.47
2019,Montenegro,MNE,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,38.49
2019,Ethiopia,ETH,Africa,AFR,Both sexes,BTSX,65-74 years,YEARS65-74,38.6
2019,Cote d'Ivoire,CIV,Africa,AFR,Male,MLE,45-54 years,YEARS45-54,38.66
2019,Chad,TCD,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,38.77
2019,Sri Lanka,LKA,South-East Asia,SEAR,Both sexes,BTSX,75-84 years,YEARS75-84,38.87
2019,Oman,OMN,Eastern Mediterranean,EMR,Male,MLE,85+ years,YEARS85PLUS,38.88
2019,South Korea,KOR,Western Pacific,WPR,Male,MLE,35-44 years,YEARS35-44,38.88
2019,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Male,MLE,65-74 years,YEARS65-74,38.94
2019,Uruguay,URY,Americas,AMR,Both sexes,BTSX,85+ years,YEARS85PLUS,38.94
2019,Togo,TGO,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,386.6
2019,Eswatini,SWZ,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,389.6
2019,Bhutan,BTN,South-East Asia,SEAR,Both sexes,BTSX,85+ years,YEARS85PLUS,39.05
2019,Estonia,EST,Europe,EUR,Male,MLE,75-84 years,YEARS75-84,39.07
2019,India,IND,South-East Asia,SEAR,Female,FMLE,85+ years,YEARS85PLUS,39.15
2019,Haiti,HTI,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,39.37
2019,Croatia,HRV,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,39.68
2019,Guinea,GIN,Africa,AFR,Male,MLE,55-64 years,YEARS55-64,39.69
2019,Vanuatu,VUT,Western Pacific,WPR,Male,MLE,75-84 years,YEARS75-84,39.7
2019,Lesotho,LSO,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,39.71
2019,Japan,JPN,Western Pacific,WPR,Male,MLE,85+ years,YEARS85PLUS,39.79
2019,Kenya,KEN,Africa,AFR,Male,MLE,55-64 years,YEARS55-64,39.84
2019,Hungary,HUN,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,39.86
2019,Sierra Leone,SLE,Africa,AFR,Both sexes,BTSX,65-74 years,YEARS65-74,39.86
2019,Niger,NER,Africa,AFR,Both sexes,BTSX,65-74 years,YEARS65-74,39.88
2019,Uruguay,URY,Americas,AMR,Both sexes,BTSX,75-84 years,YEARS75-84,39.91
2019,Eswatini,SWZ,Africa,AFR,Both sexes,BTSX,25-34 years,YEARS25-34,39.92
2019,Eritrea,ERI,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,39.95
2019,Senegal,SEN,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,393.3
2019,Uganda,UGA,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,393.7
2019,Cameroon,CMR,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,398.0
2019,Azerbaijan,AZE,Europe,EUR,Both sexes,BTSX,15-24 years,YEARS15-24,4.0
2019,Liberia,LBR,Africa,AFR,Male,MLE,15-24 years,YEARS15-24,4.0
2019,North Korea,PRK,South-East Asia,SEAR,Female,FMLE,15-24 years,YEARS15-24,4.01
2019,Italy,ITA,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,4.01
2019,Bosnia and Herzegovina,BIH,Europe,EUR,Female,FMLE,35-44 years,YEARS35-44,4.02
2019,Sudan,SDN,Eastern Mediterranean,EMR,Female,FMLE,15-24 years,YEARS15-24,4.02
2019,United Kingdom,GBR,Europe,EUR,Female,FMLE,25-34 years,YEARS25-34,4.02
2019,Algeria,DZA,Africa,AFR,Male,MLE,15-24 years,YEARS15-24,4.03
2019,Central African Republic,CAF,Africa,AFR,Female,FMLE,25-34 years,YEARS25-34,4.03
2019,Indonesia,IDN,South-East Asia,SEAR,Male,MLE,15-24 years,YEARS15-24,4.03
2019,Israel,ISR,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,4.03
2019,Laos,LAO,Western Pacific,WPR,Female,FMLE,55-64 years,YEARS55-64,4.03
2019,Malaysia,MYS,Western Pacific,WPR,Both sexes,BTSX,15-24 years,YEARS15-24,4.03
2019,Myanmar,MMR,South-East Asia,SEAR,Both sexes,BTSX,25-34 years,YEARS25-34,4.03
2019,Papua New Guinea,PNG,Western Pacific,WPR,Both sexes,BTSX,25-34 years,YEARS25-34,4.03
2019,Sao Tome and Principe,STP,Africa,AFR,Female,FMLE,75-84 years,YEARS75-84,4.03
2019,Cyprus,CYP,Europe,EUR,Both sexes,BTSX,15-24 years,YEARS15-24,4.04
2019,Egypt,EGY,Eastern Mediterranean,EMR,Both sexes,BTSX,15-24 years,YEARS15-24,4.04
2019,Ghana,GHA,Africa,AFR,Female,FMLE,55-64 years,YEARS55-64,4.04
2019,Mali,MLI,Africa,AFR,Both sexes,BTSX,25-34 years,YEARS25-34,4.04
2019,United Kingdom,GBR,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,4.04
2019,Iraq,IRQ,Eastern Mediterranean,EMR,Both sexes,BTSX,15-24 years,YEARS15-24,4.05
2019,Jordan,JOR,Eastern Mediterranean,EMR,Female,FMLE,75-84 years,YEARS75-84,4.05
2019,Libya,LBY,Eastern Mediterranean,EMR,Both sexes,BTSX,15-24 years,YEARS15-24,4.05
2019,Argentina,ARG,Americas,AMR,Female,FMLE,25-34 years,YEARS25-34,4.06
2019,China,CHN,Western Pacific,WPR,Female,FMLE,35-44 years,YEARS35-44,4.06
2019,Myanmar,MMR,South-East Asia,SEAR,Both sexes,BTSX,55-64 years,YEARS55-64,4.06
2019,Congo Republic,COG,Africa,AFR,Female,FMLE,35-44 years,YEARS35-44,4.07
2019,South Sudan,SSD,Africa,AFR,Female,FMLE,45-54 years,YEARS45-54,4.07
2019,Bhutan,BTN,South-East Asia,SEAR,Male,MLE,15-24 years,YEARS15-24,4.08
2019,Cabo Verde,CPV,Africa,AFR,Female,FMLE,35-44 years,YEARS35-44,4.08
2019,Comoros,COM,Africa,AFR,Both sexes,BTSX,15-24 years,YEARS15-24,4.08
2019,Germany,DEU,Europe,EUR,Female,FMLE,35-44 years,YEARS35-44,4.08
