Year,Country,CountryCode,ParentCountry,ParentCountryCode,Sex,SexCode,SuicideRate,SuicideRateLower,SuicideRateUpper
2019,Lithuania,LTU,Europe,EUR,Male,MLE,36.06,27.19,46.84
2019,Zimbabwe,ZWE,Africa,AFR,Male,MLE,37.81,19.6,59.04
2019,South Africa,ZAF,Africa,AFR,Male,MLE,37.88,27.27,50.93
2019,Russia,RUS,Europe,EUR,Male,MLE,38.18,30.96,48.23
2019,Central African Republic,CAF,Africa,AFR,Male,MLE,39.64,22.21,64.18
2019,Maldives,MDV,South-East Asia,SEAR,Male,MLE,4.07,2.56,6.07
2019,Cuba,CUB,Americas,AMR,Female,FMLE,4.08,2.91,5.59
2019,Peru,PER,Americas,AMR,Male,MLE,4.1,2.36,6.36
2019,Vietnam,VNM,Western Pacific,WPR,Female,FMLE,4.18,2.5,6.5
2019,Bolivia,BOL,Americas,AMR,Female,FMLE,4.19,2.18,7.28
2019,Brunei Darussalam,BRN,Western Pacific,WPR,Male,MLE,4.24,2.7,5.9
2019,Denmark,DNK,Europe,EUR,Female,FMLE,4.24,3.23,5.48
2019,Italy,ITA,Europe,EUR,Both sexes,BTSX,4.33,3.96,6.87
2019,Namibia,NAM,Africa,AFR,Female,FMLE,4.35,2.23,7.55
2019,Tonga,TON,Western Pacific,WPR,Both sexes,BTSX,4.37,2.61,6.9
2019,Honduras,HND,Americas,AMR,Male,MLE,4.39,2.25,8.65
2019,Oman,OMN,Eastern Mediterranean,EMR,Both sexes,BTSX,4.47,2.68,7.64
2019,Libya,LBY,Eastern Mediterranean,EMR,Both sexes,BTSX,4.49,2.54,7.42
2019,Estonia,EST,Europe,EUR,Female,FMLE,4.49,3.01,6.36
2019,Timor-Leste,TLS,South-East Asia,SEAR,Both sexes,BTSX,4.53,1.71,7.74
2019,France,FRA,Europe,EUR,Female,FMLE,4.54,3.55,8.93
2019,Latvia,LVA,Europe,EUR,Female,FMLE,4.56,2.95,6.77
2019,Tunisia,TUN,Eastern Mediterranean,EMR,Male,MLE,4.6,2.56,7.82
2019,Austria,AUT,Europe,EUR,Female,FMLE,4.64,3.72,5.73
2019,Egypt,EGY,Eastern Mediterranean,EMR,Male,MLE,4.65,2.06,9.29
2019,Ukraine,UKR,Europe,EUR,Female,FMLE,4.65,3.25,6.44
2019,Qatar,QAT,Eastern Mediterranean,EMR,Both sexes,BTSX,4.66,2.87,7.46
2019,Nicaragua,NIC,Americas,AMR,Both sexes,BTSX,4.66,3.02,11.76
2019,Angola,AGO,Africa,AFR,Female,FMLE,4.68,2.74,7.49
2019,Morocco,MAR,Eastern Mediterranean,EMR,Female,FMLE,4.7,2.35,9.15
2019,Iraq,IRQ,Eastern Mediterranean,EMR,Both sexes,BTSX,4.74,2.78,7.51
2019,Pakistan,PAK,Eastern Mediterranean,EMR,Female,FMLE,4.75,3.02,7.17
2019,Sudan,SDN,Eastern Mediterranean,EMR,Both sexes,BTSX,4.76,2.34,8.27
2019,Panama,PAN,Americas,AMR,Male,MLE,4.8,3.24,6.83
2019,China,CHN,Western Pacific,WPR,Female,FMLE,4.8,3.76,6.03
2019,Armenia,ARM,Europe,EUR,Male,MLE,4.92,3.64,6.52
2019,Uzbekistan,UZB,Europe,EUR,Female,FMLE,4.93,3.61,6.45
2019,Eswatini,SWZ,Africa,AFR,Both sexes,BTSX,40.46,20.07,69.18
2019,Guyana,GUY,Americas,AMR,Both sexes,BTSX,40.85,27.04,66.78
2019,Suriname,SUR,Americas,AMR,Male,MLE,41.33,28.17,58.2
2019,Mozambique,MOZ,Africa,AFR,Male,MLE,42.56,25.51,65.22
2019,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Male,MLE,44.32,18.02,71.23
2019,DR Congo,COD,Africa,AFR,Female,FMLE,5.02,2.96,7.99
2019,Cote d'Ivoire,CIV,Africa,AFR,Female,FMLE,5.03,2.84,8.21
2019,Rwanda,RWA,Africa,AFR,Female,FMLE,5.04,2.89,8.25
2019,Cabo Verde,CPV,Africa,AFR,Female,FMLE,5.06,3.08,7.79
2019,Bhutan,BTN,South-East Asia,SEAR,Both sexes,BTSX,5.07,2.72,8.49
2019,Croatia,HRV,Europe,EUR,Female,FMLE,5.08,3.51,7.13
2019,Myanmar,MMR,South-East Asia,SEAR,Male,MLE,5.09,3.14,7.54
2019,Dominican Republic,DOM,Americas,AMR,Both sexes,BTSX,5.11,2.94,8.42
2019,Iran,IRN,Eastern Mediterranean,EMR,Both sexes,BTSX,5.13,4.01,6.34
2019,Israel,ISR,Europe,EUR,Both sexes,BTSX,5.15,4.07,6.43
2019,Senegal,SEN,Africa,AFR,Female,FMLE,5.18,2.99,8.17
2019,Ethiopia,ETH,Africa,AFR,Female,FMLE,5.18,3.69,7.01
2019,Papua New Guinea,PNG,Western Pacific,WPR,Male,MLE,5.21,2.96,9.36
2019,United Arab Emirates,ARE,Eastern Mediterranean,EMR,Both sexes,BTSX,5.24,2.92,8.39
2019,Yemen,YEM,Eastern Mediterranean,EMR,Female,FMLE,5.27,2.6,9.18
2019,Albania,ALB,Europe,EUR,Male,MLE,5.27,2.69,8.25
2019,Zambia,ZMB,Africa,AFR,Female,FMLE,5.28,3.11,8.4
2019,Belarus,BLR,Europe,EUR,Female,FMLE,5.28,3.54,7.6
2019,Spain,ESP,Europe,EUR,Both sexes,BTSX,5.28,4.23,6.47
2019,Mexico,MEX,Americas,AMR,Both sexes,BTSX,5.29,4.28,6.46
2019,Cyprus,CYP,Europe,EUR,Male,MLE,5.3,3.26,7.35
2019,Kenya,KEN,Africa,AFR,Female,FMLE,5.31,3.83,7.1
2019,Tajikistan,TJK,Europe,EUR,Both sexes,BTSX,5.32,3.26,7.99
2019,Malta,MLT,Europe,EUR,Both sexes,BTSX,5.32,3.96,6.95
2019,Canada,CAN,Americas,AMR,Female,FMLE,5.38,4.25,11.35
2019,New Zealand,NZL,Western Pacific,WPR,Female,FMLE,5.41,4.39,6.58
2019,Madagascar,MDG,Africa,AFR,Female,FMLE,5.42,3.13,8.8
2019,Saudi Arabia,SAU,Eastern Mediterranean,EMR,Both sexes,BTSX,5.43,3.24,8.5
2019,Luxembourg,LUX,Europe,EUR,Female,FMLE,5.43,3.97,7.25
2019,Mauritania,MRT,Africa,AFR,Both sexes,BTSX,5.47,2.74,10.05
2019,Cambodia,KHM,Western Pacific,WPR,Both sexes,BTSX,5.49,3.26,8.45
2019,Liberia,LBR,Africa,AFR,Female,FMLE,5.5,3.0,9.72
2019,Hungary,HUN,Europe,EUR,Female,FMLE,5.51,4.0,7.44
2019,Slovenia,SVN,Europe,EUR,Female,FMLE,5.54,3.75,8.0
2019,Australia,AUS,Western Pacific,WPR,Female,FMLE,5.58,4.45,6.83
2019,Mongolia,MNG,Western Pacific,WPR,Female,FMLE,5.62,3.35,8.72
2019,Switzerland,CHE,Europe,EUR,Female,FMLE,5.65,4.46,7.03
2019,Qatar,QAT,Eastern Mediterranean,EMR,Male,MLE,5.66,3.49,9.12
2019,Afghanistan,AFG,Eastern Mediterranean,EMR,Female,FMLE,5.67,3.24,9.24
2019,Mali,MLI,Africa,AFR,Female,FMLE,5.7,3.19,9.24
2019,Bahamas,BHS,Americas,AMR,Male,MLE,5.76,3.99,8.11
2019,Malaysia,MYS,Western Pacific,WPR,Both sexes,BTSX,5.77,3.53,9.0
2019,Comoros,COM,Africa,AFR,Female,FMLE,5.82,3.1,9.58
2019,Tonga,TON,Western Pacific,WPR,Male,MLE,5.88,3.59,9.16
2019,Greece,GRC,Europe,EUR,Male,MLE,5.9,4.62,7.46
2019,Afghanistan,AFG,Eastern Mediterranean,EMR,Both sexes,BTSX,5.96,3.4,9.91
2019,Fiji,FJI,Western Pacific,WPR,Female,FMLE,5.96,3.53,9.33
2019,Colombia,COL,Americas,AMR,Male,MLE,5.96,4.07,15.05
2019,Laos,LAO,Western Pacific,WPR,Both sexes,BTSX,5.98,3.28,9.69
2019,Kiribati,KIR,Western Pacific,WPR,Male,MLE,53.56,33.81,79.22
2019,Bangladesh,BGD,South-East Asia,SEAR,Male,MLE,6.02,3.76,9.34
2019,Congo Republic,COG,Africa,AFR,Female,FMLE,6.06,3.48,9.87
2019,Netherlands,NLD,Europe,EUR,Female,FMLE,6.06,4.83,7.43
2019,Turkmenistan,TKM,Europe,EUR,Both sexes,BTSX,6.07,4.24,8.43
2019,Benin,BEN,Africa,AFR,Female,FMLE,6.09,3.47,10.01
2019,Sri Lanka,LKA,South-East Asia,SEAR,Female,FMLE,6.1,4.05,8.79
2019,Libya,LBY,Eastern Mediterranean,EMR,Male,MLE,6.11,3.53,10.01
2019,El Salvador,SLV,Americas,AMR,Both sexes,BTSX,6.11,3.7,13.28
2019,Paraguay,PRY,Americas,AMR,Both sexes,BTSX,6.16,3.47,9.25
2019,Lithuania,LTU,Europe,EUR,Female,FMLE,6.18,4.41,8.3
2019,Afghanistan,AFG,Eastern Mediterranean,EMR,Male,MLE,6.19,3.53,10.47
2019,Guatemala,GTM,Americas,AMR,Both sexes,BTSX,6.23,4.33,8.61
2019,Gambia,GMB,Africa,AFR,Female,FMLE,6.24,3.58,10.01
2019,North Korea,PRK,South-East Asia,SEAR,Female,FMLE,6.27,3.48,10.29
2019,United Arab Emirates,ARE,Eastern Mediterranean,EMR,Male,MLE,6.29,3.49,10.03
2019,Norway,NOR,Europe,EUR,Female,FMLE,6.29,5.7,6.98
2019,Sudan,SDN,Eastern Mediterranean,EMR,Male,MLE,6.34,3.22,10.81
2019,Burundi,BDI,Africa,AFR,Female,FMLE,6.35,3.71,10.22
2019,Singapore,SGP,Western Pacific,WPR,Female,FMLE,6.37,5.06,7.84
2019,Eswatini,SWZ,Africa,AFR,Female,FMLE,6.41,3.03,11.78
2019,Brazil,BRA,Americas,AMR,Both sexes,BTSX,6.41,5.79,12.1
2019,Niger,NER,Africa,AFR,Female,FMLE,6.42,3.67,10.64
2019,Oman,OMN,Eastern Mediterranean,EMR,Male,MLE,6.43,3.85,10.93
2019,Togo,TGO,Africa,AFR,Female,FMLE,6.45,3.65,10.74
2019,Burkina Faso,BFA,Africa,AFR,Female,FMLE,6.5,3.86,10.36
2019,Bulgaria,BGR,Europe,EUR,Both sexes,BTSX,6.5,4.57,8.91
2019,Azerbaijan,AZE,Europe,EUR,Male,MLE,6.61,3.83,10.48
2019,China,CHN,Western Pacific,WPR,Both sexes,BTSX,6.67,5.09,8.72
2019,Timor-Leste,TLS,South-East Asia,SEAR,Male,MLE,6.69,2.52,11.54
2019,South Sudan,SSD,Africa,AFR,Both sexes,BTSX,6.69,3.7,11.51
2019,Guinea-Bissau,GNB,Africa,AFR,Female,FMLE,6.69,3.85,10.99
2019,Italy,ITA,Europe,EUR,Male,MLE,6.72,6.2,7.29
2019,Bhutan,BTN,South-East Asia,SEAR,Male,MLE,6.77,3.57,11.49
2019,United States,USA,Americas,AMR,Female,FMLE,6.77,6.34,8.79
2019,Finland,FIN,Europe,EUR,Female,FMLE,6.78,5.44,8.29
2019,Bolivia,BOL,Americas,AMR,Both sexes,BTSX,6.82,3.61,11.15
2019,St. Lucia,LCA,Americas,AMR,Both sexes,BTSX,6.85,4.89,9.29
2019,Nigeria,NGA,Africa,AFR,Both sexes,BTSX,6.87,3.84,11.43
2019,Chad,TCD,Africa,AFR,Female,FMLE,6.88,3.74,12.38
2019,United Kingdom,GBR,Europe,EUR,Both sexes,BTSX,6.88,6.51,7.32
2019,Japan,JPN,Western Pacific,WPR,Female,FMLE,6.91,6.45,7.35
2019,Kazakhstan,KAZ,Europe,EUR,Female,FMLE,6.94,5.25,8.98
2019,Guyana,GUY,Americas,AMR,Male,MLE,64.97,43.66,107.6
2019,Yemen,YEM,Eastern Mediterranean,EMR,Both sexes,BTSX,7.06,3.51,12.04
2019,Somalia,SOM,Eastern Mediterranean,EMR,Female,FMLE,7.07,3.85,12.05
2019,Macedonia,MKD,Europe,EUR,Both sexes,BTSX,7.15,4.68,10.44
2019,Bahrain,BHR,Eastern Mediterranean,EMR,Both sexes,BTSX,7.2,4.46,10.45
2019,Vietnam,VNM,Western Pacific,WPR,Both sexes,BTSX,7.22,3.93,11.27
2019,Portugal,PRT,Europe,EUR,Both sexes,BTSX,7.22,5.68,9.06
2019,Russia,RUS,Europe,EUR,Female,FMLE,7.23,5.73,9.06
2019,Iraq,IRQ,Eastern Mediterranean,EMR,Male,MLE,7.27,4.23,11.43
2019,Morocco,MAR,Eastern Mediterranean,EMR,Both sexes,BTSX,7.29,3.38,13.65
2019,Romania,ROU,Europe,EUR,Both sexes,BTSX,7.33,5.47,9.6
2019,Tajikistan,TJK,Europe,EUR,Male,MLE,7.35,4.48,10.95
2019,Liberia,LBR,Africa,AFR,Both sexes,BTSX,7.37,3.88,13.25
2019,Mauritania,MRT,Africa,AFR,Male,MLE,7.39,3.55,14.27
2019,Iran,IRN,Eastern Mediterranean,EMR,Male,MLE,7.48,5.66,9.48
2019,Djibouti,DJI,Eastern Mediterranean,EMR,Female,FMLE,7.56,3.93,12.99
2019,Cameroon,CMR,Africa,AFR,Female,FMLE,7.59,4.19,12.88
2019,Costa Rica,CRI,Americas,AMR,Both sexes,BTSX,7.62,5.29,10.53
2019,Denmark,DNK,Europe,EUR,Both sexes,BTSX,7.63,5.99,9.6
2019,Georgia,GEO,Europe,EUR,Both sexes,BTSX,7.65,5.25,10.67
2019,Belize,BLZ,Americas,AMR,Both sexes,BTSX,7.65,5.53,10.27
2019,Uruguay,URY,Americas,AMR,Female,FMLE,7.67,5.91,9.69
2019,Ecuador,ECU,Americas,AMR,Both sexes,BTSX,7.68,4.24,10.91
2019,Seychelles,SYC,Africa,AFR,Both sexes,BTSX,7.73,5.15,11.06
2019,Sweden,SWE,Europe,EUR,Female,FMLE,7.73,6.53,9.06
2019,Botswana,BWA,Africa,AFR,Female,FMLE,7.79,3.97,13.65
2019,Saudi Arabia,SAU,Eastern Mediterranean,EMR,Male,MLE,7.79,4.67,12.15
2019,Nicaragua,NIC,Americas,AMR,Male,MLE,7.79,5.08,21.03
2019,Samoa,WSM,Western Pacific,WPR,Female,FMLE,7.8,3.79,12.76
2019,Serbia,SRB,Europe,EUR,Both sexes,BTSX,7.86,5.38,11.03
2019,Montenegro,MNE,Europe,EUR,Female,FMLE,7.88,5.35,11.12
2019,Spain,ESP,Europe,EUR,Male,MLE,7.88,6.38,9.6
2019,Thailand,THA,South-East Asia,SEAR,Both sexes,BTSX,7.95,4.92,11.88
2019,Mali,MLI,Africa,AFR,Both sexes,BTSX,7.96,4.03,14.59
2019,Haiti,HTI,Americas,AMR,Female,FMLE,7.98,4.41,13.06
2019,Eswatini,SWZ,Africa,AFR,Male,MLE,78.67,39.03,133.7
2019,Guinea,GIN,Africa,AFR,Female,FMLE,8.03,4.55,13.3
2019,Chile,CHL,Americas,AMR,Both sexes,BTSX,8.04,6.5,9.79
2019,Argentina,ARG,Americas,AMR,Both sexes,BTSX,8.14,6.47,10.05
2019,Tanzania,TZA,Africa,AFR,Both sexes,BTSX,8.15,5.03,12.47
2019,Sierra Leone,SLE,Africa,AFR,Female,FMLE,8.18,4.6,13.61
2019,North Korea,PRK,South-East Asia,SEAR,Both sexes,BTSX,8.2,4.58,13.91
2019,Bosnia and Herzegovina,BIH,Europe,EUR,Both sexes,BTSX,8.25,5.13,11.9
2019,Germany,DEU,Europe,EUR,Both sexes,BTSX,8.27,6.74,10.0
2019,Eritrea,ERI,Africa,AFR,Female,FMLE,8.28,4.64,13.79
2019,Trinidad and Tobago,TTO,Americas,AMR,Both sexes,BTSX,8.28,5.41,12.06
2019,Uzbekistan,UZB,Europe,EUR,Both sexes,BTSX,8.28,6.16,10.78
2019,Kyrgyz Republic,KGZ,Europe,EUR,Both sexes,BTSX,8.28,6.32,10.7
2019,Israel,ISR,Europe,EUR,Male,MLE,8.32,6.65,10.3
2019,Malta,MLT,Europe,EUR,Male,MLE,8.35,6.26,10.83
2019,Cambodia,KHM,Western Pacific,WPR,Male,MLE,8.38,4.99,12.74
2019,Belgium,BEL,Europe,EUR,Female,FMLE,8.41,6.75,10.26
2019,Comoros,COM,Africa,AFR,Both sexes,BTSX,8.46,4.03,15.8
2019,Dominican Republic,DOM,Americas,AMR,Male,MLE,8.53,4.91,14.09
2019,Luxembourg,LUX,Europe,EUR,Both sexes,BTSX,8.62,6.48,11.25
2019,Laos,LAO,Western Pacific,WPR,Male,MLE,8.63,4.71,13.99
2019,China,CHN,Western Pacific,WPR,Male,MLE,8.63,6.49,11.53
2019,Mexico,MEX,Americas,AMR,Male,MLE,8.69,7.06,10.57
2019,Mauritius,MUS,Africa,AFR,Both sexes,BTSX,8.75,6.31,11.74
2019,Equatorial Guinea,GNQ,Africa,AFR,Female,FMLE,8.83,4.36,16.23
2019,Ireland,IRL,Europe,EUR,Both sexes,BTSX,8.9,7.01,11.12
2019,Mozambique,MOZ,Africa,AFR,Female,FMLE,8.92,4.87,14.98
2019,Yemen,YEM,Eastern Mediterranean,EMR,Male,MLE,8.95,4.48,15.07
2019,Lesotho,LSO,Africa,AFR,Both sexes,BTSX,87.48,32.36,166.9
2019,Paraguay,PRY,Americas,AMR,Male,MLE,9.0,4.9,13.43
2019,Vanuatu,VUT,Western Pacific,WPR,Female,FMLE,9.01,4.6,14.76
2019,Malaysia,MYS,Western Pacific,WPR,Male,MLE,9.02,5.5,14.12
2019,Madagascar,MDG,Africa,AFR,Both sexes,BTSX,9.18,5.4,14.67
2019,Netherlands,NLD,Europe,EUR,Both sexes,BTSX,9.27,7.57,11.18
2019,Central African Republic,CAF,Africa,AFR,Female,FMLE,9.3,5.14,15.6
2019,Poland,POL,Europe,EUR,Both sexes,BTSX,9.3,7.34,11.75
2019,Slovakia,SVK,Europe,EUR,Both sexes,BTSX,9.31,6.09,19.99
2019,Liberia,LBR,Africa,AFR,Male,MLE,9.4,4.83,17.13
2019,Turkmenistan,TKM,Europe,EUR,Male,MLE,9.41,6.6,13.02
2019,Kiribati,KIR,Western Pacific,WPR,Female,FMLE,9.45,5.5,15.01
2019,Rwanda,RWA,Africa,AFR,Both sexes,BTSX,9.45,5.5,15.43
2019,Ethiopia,ETH,Africa,AFR,Both sexes,BTSX,9.45,6.57,13.54
2019,Czech Republic,CZE,Europe,EUR,Both sexes,BTSX,9.48,7.16,12.34
2019,Fiji,FJI,Western Pacific,WPR,Both sexes,BTSX,9.51,5.88,14.44
2019,Bolivia,BOL,Americas,AMR,Male,MLE,9.6,5.14,15.24
2019,Gambia,GMB,Africa,AFR,Both sexes,BTSX,9.64,5.1,16.44
2019,France,FRA,Europe,EUR,Both sexes,BTSX,9.65,7.76,15.08
2019,Singapore,SGP,Western Pacific,WPR,Both sexes,BTSX,9.65,7.77,11.77
2019,Pakistan,PAK,Eastern Mediterranean,EMR,Both sexes,BTSX,9.77,4.86,17.72
2019,Nepal,NPL,South-East Asia,SEAR,Both sexes,BTSX,9.77,5.4,15.22
2019,South Africa,ZAF,Africa,AFR,Female,FMLE,9.83,5.75,14.49
2019,Switzerland,CHE,Europe,EUR,Both sexes,BTSX,9.83,7.93,12.04
2019,Bahrain,BHR,Eastern Mediterranean,EMR,Male,MLE,9.86,6.06,14.38
2019,Norway,NOR,Europe,EUR,Both sexes,BTSX,9.91,9.0,10.95
2018,Antigua and Barbuda,ATG,Americas,AMR,Male,MLE,0.0,0.0,0.0
2018,Grenada,GRD,Americas,AMR,Male,MLE,0.0,0.0,0.0
2018,Barbados,BRB,Americas,AMR,Female,FMLE,0.16,0.11,0.22
2018,Barbados,BRB,Americas,AMR,Both sexes,BTSX,0.31,0.22,0.43
2018,Antigua and Barbuda,ATG,Americas,AMR,Both sexes,BTSX,0.32,0.22,0.46
2018,Grenada,GRD,Americas,AMR,Both sexes,BTSX,0.35,0.23,0.5
2018,Barbados,BRB,Americas,AMR,Male,MLE,0.5,0.36,0.67
2018,Antigua and Barbuda,ATG,Americas,AMR,Female,FMLE,0.61,0.42,0.86
2018,St. Vincent and the Grenadines,VCT,Americas,AMR,Female,FMLE,0.68,0.43,0.99
2018,Armenia,ARM,Europe,EUR,Female,FMLE,0.7,0.49,0.95
2018,Venezuela,VEN,Americas,AMR,Female,FMLE,0.71,0.46,1.04
2018,Grenada,GRD,Americas,AMR,Female,FMLE,0.71,0.48,1.03
2018,Kuwait,KWT,Eastern Mediterranean,EMR,Female,FMLE,0.72,0.49,1.02
2018,Syria,SYR,Eastern Mediterranean,EMR,Female,FMLE,0.77,0.47,1.19
2018,Maldives,MDV,South-East Asia,SEAR,Female,FMLE,0.85,0.51,1.32
2018,Jordan,JOR,Eastern Mediterranean,EMR,Female,FMLE,0.93,0.61,1.35
2018,Honduras,HND,Americas,AMR,Female,FMLE,0.99,0.54,1.71
2018,Brunei Darussalam,BRN,Western Pacific,WPR,Female,FMLE,0.99,0.65,1.44
2018,Jamaica,JAM,Americas,AMR,Female,FMLE,0.99,0.66,1.43
2018,Panama,PAN,Americas,AMR,Female,FMLE,1.02,0.69,1.44
2018,St. Vincent and the Grenadines,VCT,Americas,AMR,Both sexes,BTSX,1.03,0.72,1.42
2018,Myanmar,MMR,South-East Asia,SEAR,Female,FMLE,1.11,0.66,1.78
2018,Oman,OMN,Eastern Mediterranean,EMR,Female,FMLE,1.13,0.67,1.79
2018,Sao Tome and Principe,STP,Africa,AFR,Female,FMLE,1.16,0.67,1.89
2018,Indonesia,IDN,South-East Asia,SEAR,Female,FMLE,1.17,0.9,1.51
2018,Turkey,TUR,Europe,EUR,Female,FMLE,1.19,0.8,1.69
2018,Bahamas,BHS,Americas,AMR,Female,FMLE,1.19,0.8,1.71
2018,Philippines,PHL,Western Pacific,WPR,Female,FMLE,1.31,1.0,9.62
2018,Cyprus,CYP,Europe,EUR,Female,FMLE,1.35,0.96,1.85
2018,Seychelles,SYC,Africa,AFR,Female,FMLE,1.36,0.91,1.92
2018,St. Vincent and the Grenadines,VCT,Americas,AMR,Male,MLE,1.37,1.0,1.84
2018,Peru,PER,Americas,AMR,Female,FMLE,1.39,0.81,2.21
2018,Greece,GRC,Europe,EUR,Female,FMLE,1.45,1.1,1.87
2018,Azerbaijan,AZE,Europe,EUR,Female,FMLE,1.49,0.9,2.36
2018,St. Lucia,LCA,Americas,AMR,Female,FMLE,1.49,1.05,2.07
2018,Lebanon,LBN,Eastern Mediterranean,EMR,Female,FMLE,1.55,0.86,2.56
2018,Bangladesh,BGD,South-East Asia,SEAR,Female,FMLE,1.65,0.98,2.56
2018,Belize,BLZ,Americas,AMR,Female,FMLE,1.65,1.19,2.26
2018,Armenia,ARM,Europe,EUR,Both sexes,BTSX,1.65,1.23,2.17
2018,Qatar,QAT,Eastern Mediterranean,EMR,Female,FMLE,1.68,1.02,2.61
2018,Colombia,COL,Americas,AMR,Female,FMLE,1.69,1.17,2.34
2018,Tunisia,TUN,Eastern Mediterranean,EMR,Female,FMLE,1.84,0.9,3.14
2018,Ghana,GHA,Africa,AFR,Female,FMLE,1.84,1.07,2.91
2018,Papua New Guinea,PNG,Western Pacific,WPR,Female,FMLE,1.87,1.07,3.07
2018,Algeria,DZA,Africa,AFR,Female,FMLE,1.91,1.01,3.15
2018,Jordan,JOR,Eastern Mediterranean,EMR,Both sexes,BTSX,1.94,1.27,2.81
2018,Dominican Republic,DOM,Americas,AMR,Female,FMLE,1.98,1.15,3.19
2018,France,FRA,Europe,EUR,Both sexes,BTSX,10.05,8.22,15.42
2018,Iceland,ISL,Europe,EUR,Both sexes,BTSX,10.12,7.98,12.53
2018,Niger,NER,Africa,AFR,Both sexes,BTSX,10.13,5.37,17.68
2018,Norway,NOR,Europe,EUR,Both sexes,BTSX,10.13,9.23,11.14
2018,Cuba,CUB,Americas,AMR,Both sexes,BTSX,10.17,7.9,17.28
2018,Nigeria,NGA,Africa,AFR,Male,MLE,10.25,6.11,17.76
2018,Uganda,UGA,Africa,AFR,Both sexes,BTSX,10.25,6.33,16.09
2018,South Sudan,SSD,Africa,AFR,Male,MLE,10.33,5.79,17.61
2018,Singapore,SGP,Western Pacific,WPR,Male,MLE,10.37,8.49,12.52
2018,Poland,POL,Europe,EUR,Both sexes,BTSX,10.4,8.43,12.65
2018,Brazil,BRA,Americas,AMR,Male,MLE,10.41,9.53,16.92
2018,Guatemala,GTM,Americas,AMR,Male,MLE,10.42,7.57,14.03
2018,Mali,MLI,Africa,AFR,Male,MLE,10.47,4.93,20.72
2018,Canada,CAN,Americas,AMR,Both sexes,BTSX,10.5,8.62,14.92
2018,Bulgaria,BGR,Europe,EUR,Male,MLE,10.51,7.65,13.97
2018,North Korea,PRK,South-East Asia,SEAR,Male,MLE,10.6,5.99,18.52
2018,New Zealand,NZL,Western Pacific,WPR,Both sexes,BTSX,10.66,8.97,12.56
2018,United Kingdom,GBR,Europe,EUR,Male,MLE,10.78,10.27,11.39
2018,Ghana,GHA,Africa,AFR,Both sexes,BTSX,10.79,6.63,16.36
2018,Vietnam,VNM,Western Pacific,WPR,Male,MLE,10.82,5.56,16.89
2018,Czech Republic,CZE,Europe,EUR,Both sexes,BTSX,10.83,8.63,13.33
2018,El Salvador,SLV,Americas,AMR,Male,MLE,11.0,6.74,24.4
2018,Kenya,KEN,Africa,AFR,Both sexes,BTSX,11.03,7.84,15.09
2018,Malawi,MWI,Africa,AFR,Both sexes,BTSX,11.04,6.94,16.61
2018,India,IND,South-East Asia,SEAR,Female,FMLE,11.05,8.72,13.78
2018,Macedonia,MKD,Europe,EUR,Male,MLE,11.1,7.39,16.04
2018,Croatia,HRV,Europe,EUR,Both sexes,BTSX,11.1,8.18,14.68
2018,Luxembourg,LUX,Europe,EUR,Male,MLE,11.14,8.53,14.25
2018,Senegal,SEN,Africa,AFR,Both sexes,BTSX,11.16,6.73,17.33
2018,Austria,AUT,Europe,EUR,Both sexes,BTSX,11.19,9.38,13.24
2018,Sierra Leone,SLE,Africa,AFR,Both sexes,BTSX,11.2,6.17,18.7
2018,Australia,AUS,Western Pacific,WPR,Both sexes,BTSX,11.26,9.4,13.34
2018,Comoros,COM,Africa,AFR,Male,MLE,11.34,5.17,22.6
2018,Haiti,HTI,Americas,AMR,Both sexes,BTSX,11.37,5.84,18.86
2018,Costa Rica,CRI,Americas,AMR,Male,MLE,11.51,8.36,24.99
2018,Estonia,EST,Europe,EUR,Both sexes,BTSX,11.56,8.29,15.61
2018,Congo Republic,COG,Africa,AFR,Both sexes,BTSX,11.63,6.9,18.38
2018,Portugal,PRT,Europe,EUR,Male,MLE,11.75,9.48,14.5
2018,Netherlands,NLD,Europe,EUR,Male,MLE,11.76,9.89,13.9
2018,Moldova,MDA,Europe,EUR,Both sexes,BTSX,11.88,9.46,14.78
2018,Denmark,DNK,Europe,EUR,Male,MLE,11.91,9.6,14.64
2018,Suriname,SUR,Americas,AMR,Female,FMLE,11.94,7.74,17.33
2018,Djibouti,DJI,Eastern Mediterranean,EMR,Both sexes,BTSX,12.17,6.0,21.76
2018,Mauritius,MUS,Africa,AFR,Male,MLE,12.2,9.18,15.78
2018,Guinea,GIN,Africa,AFR,Both sexes,BTSX,12.24,6.7,20.39
2018,Serbia,SRB,Europe,EUR,Male,MLE,12.24,8.61,16.73
2018,Burundi,BDI,Africa,AFR,Both sexes,BTSX,12.31,7.33,19.97
2018,Angola,AGO,Africa,AFR,Both sexes,BTSX,12.35,7.58,19.05
2018,DR Congo,COD,Africa,AFR,Both sexes,BTSX,12.39,7.43,19.57
2018,South Korea,KOR,Western Pacific,WPR,Female,FMLE,12.4,10.42,14.56
2018,Uzbekistan,UZB,Europe,EUR,Male,MLE,12.53,9.69,15.81
2018,Ecuador,ECU,Americas,AMR,Male,MLE,12.55,6.34,17.34
2018,Hungary,HUN,Europe,EUR,Both sexes,BTSX,12.58,10.01,15.55
